受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2022/7/16,1,20365250,20038850,17385800,14.09,20.11,20.11,20.11,20.11,20.11,20.11,20.11,20.11,13.04,6061000,3574000,2953600,2156000
2022/7/16,2,20974150,19794700,17189250,17.3,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,11.74,6402700,3571350,3484600,2408500
2022/7/16,3,21741100,19678400,17074250,19.49,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,5.95,7065250,3547200,3503950,2351850
2022/7/16,4,22059950,19570250,16992350,18.38,19.57,19.57,19.57,19.57,19.57,19.57,19.57,19.57,5.95,7465900,3544600,3620500,2503400
2022/7/16,5,22961250,19609650,16989900,19.49,20.11,20.11,20.11,20.11,20.11,20.11,20.11,20.11,5.95,8232950,3550700,3813650,2684050
2022/7/16,6,23299200,19972500,17303200,20.54,20.11,20.11,20.11,20.11,20.11,20.11,20.11,20.11,5.95,8342600,3567000,3966150,2764050
2022/7/16,7,23532750,20086250,17338200,20.54,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,5.95,8459250,3565650,4028950,2813350
2022/7/16,8,23645950,20177800,17281850,19.49,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07,5.95,8639300,3564700,3988100,2742500
2022/7/16,9,23821650,20162050,17249650,21.92,20.11,20.11,20.11,20.11,20.11,20.11,20.11,20.11,5.95,8858550,3563450,3985250,2707650
2022/7/16,10,23970100,20080550,17193000,21.38,19.82,19.82,19.82,19.82,19.82,19.82,19.82,19.82,5.95,9170300,3541600,4008450,2691850
2022/7/16,11,24147100,19942050,17115550,20.54,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,5.95,9308100,3519400,3848300,2544950
2022/7/16,12,24970650,19687600,17235450,17.3,18,18,18,18,18,18,18,18,5.95,9775500,3497850,3623000,2298150
2022/7/16,13,25850800,19507700,17365450,8.08,17.06,17.06,17.06,17.06,17.06,17.06,17.06,17.06,1,10117200,3630850,3288250,2116100
2022/7/16,14,26342250,19702350,17414550,0.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,0.01,10290000,3628650,3431850,2280350
2022/7/16,15,26518850,19853550,17486900,0.01,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,0.01,10416450,3600100,3388750,2246500
2022/7/16,16,26804500,20102150,17863450,0.01,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,0.01,10396100,3629950,3080500,2153500
2022/7/16,17,26560050,19760650,18470050,0.01,16.57,16.57,16.57,16.57,16.57,16.57,16.57,16.57,0.01,9717800,3681450,2194850,1824000
2022/7/16,18,26646300,20212500,18825300,0.01,17,17,17.06,17.06,17.06,17.06,17.06,17.06,0.01,9569200,3749150,1885850,1663500
2022/7/16,19,26609750,21714200,19193850,0.01,19.57,19.57,19.57,19.57,19.57,19.57,19.57,19.57,0.01,9317050,3848900,2960800,1867500
2022/7/16,20,27031950,22562550,19491800,0.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,0.01,9188450,3870300,3533700,1913000
2022/7/16,21,27425900,22987250,19841250,0.01,17,17,20.01,20.01,20.01,20.01,20.01,20.01,0.01,9078700,3925050,3596550,1917500
2022/7/16,22,27576800,23325750,20118800,0.01,18.61,18.61,20.01,20.01,20.01,20.01,20.01,20.01,0.01,8976050,3939050,3618550,1939500
2022/7/16,23,27228650,23441400,20218550,0.01,20.11,20.11,20.11,20.11,20.11,20.11,20.11,15.9,0.01,8701050,3952200,3640050,1957000
2022/7/16,24,27451400,23636300,20223900,0.01,21.98,21.98,21.98,21.98,21.98,21.98,21.98,16.02,0.01,8750150,3913800,3678550,1980500
2022/7/16,25,27536900,23632550,20160900,0.01,20.73,20.73,20.73,20.73,20.73,20.73,20.73,15.9,0.01,8763300,3913450,3732950,2002000
2022/7/16,26,27401850,23659500,20145600,0.01,20.37,20.37,20.37,20.37,20.37,20.37,20.37,15.9,0.01,8577150,3912200,3868450,2049500
2022/7/16,27,27014550,23669200,20091350,0.01,20.37,20.37,20.37,20.37,20.37,20.37,20.37,15.61,0.01,8407300,3917750,3936600,2065000
2022/7/16,28,26744750,23864650,20006250,0.01,27.11,27.11,27.11,27.11,27.11,27.11,27.11,15.61,0.01,8250500,3914700,4049650,2103000
2022/7/16,29,26755200,23703450,20048050,0.01,21,21,21,21,21,21,21,15.61,0.01,8109400,3953100,4019850,2079000
2022/7/16,30,26425200,23125450,19910650,0.01,20.37,20.37,20.37,20.37,20.37,20.37,20.37,15.9,0.01,8015150,3966350,3628550,1971000
2022/7/16,31,26514250,21683050,19671900,0.01,19.21,19.21,19.21,19.16,19.16,19.16,19.16,15.9,0.01,8117250,3915950,2352300,1667000
2022/7/16,32,26012700,21714850,19541900,0.01,25,25,25,19.75,19.75,19.75,19.75,16.02,0.01,8077450,3837500,2386850,1724900
2022/7/16,33,25664850,21637750,19311400,0.01,29.9,29.9,29.9,19.57,19.57,19.57,19.57,16.02,0.01,8113350,3880600,2330300,1572950
2022/7/16,34,24985100,21639850,19047400,0.02,30.18,30.18,30.18,20.37,20.37,20.37,20.37,20.37,7.06,7990800,3895550,2442350,1688450
2022/7/16,35,25053350,21575750,18911850,8.06,35.73,35.73,35.73,19.97,19.97,19.97,19.97,19.97,16.65,8238750,4069400,2450200,1692450
2022/7/16,36,24773450,21623350,18688900,15.86,30.65,36.01,36.01,21.98,21.98,21.98,21.98,21.98,21.98,8216800,4047450,2447700,1615450
2022/7/16,37,25020850,22216200,18668300,23.03,35.64,35.64,35.64,23.03,23.03,23.03,23.03,20.14,22.85,8455950,4167100,2594100,1738450
2022/7/16,38,24588350,22456000,18532400,23.04,36.01,36.01,36.01,29.03,29.03,29.03,29.03,20.96,29.03,8267150,4150300,2640050,1751950
2022/7/16,39,24149550,22453000,18459200,23.03,36.05,36.05,36.05,25.26,25.26,25.26,25.26,25.26,25.26,8011300,4115450,2643850,1765950
2022/7/16,40,24046150,22273000,18466000,23.03,35.89,35.89,35.89,23.03,23.03,23.03,23.03,23.03,23.03,7851800,4131950,2737850,1859450
2022/7/16,41,23658950,21648000,18303150,22.62,36.06,36.06,36.06,23.02,23.02,23.02,23.02,23.02,23.02,7610000,3984450,2915400,1976550
2022/7/16,42,23667300,21297750,18135100,20.31,29.99,29.99,29.99,22.73,22.73,22.73,22.73,22.73,22.73,7468400,3976850,2827000,1960350
2022/7/16,43,23565750,21020150,17874450,18.38,22.36,22.36,22.36,22.36,22.36,22.36,22.36,22.36,22.36,7643550,3948400,2893200,2004400
2022/7/16,44,23533750,20697400,17614200,14.99,21.98,21.98,21.98,21.98,21.98,21.98,21.98,21.98,21.98,7712250,3942600,2853700,1990450
2022/7/16,45,22580800,20629550,17399600,15,25,25,25,25,25,25,25,25,14.33,7438750,3709550,2884650,2080850
2022/7/16,46,22330350,20000800,17284250,14.24,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,11.74,7167650,3676250,2502650,1916850
2022/7/16,47,21749700,19145000,16850250,18.38,20.01,20.01,20.01,20.01,20.01,20.01,20.01,20.01,10.45,6878150,3572000,2035450,1653050
2022/7/16,48,21563450,18472250,16634900,13.19,18.46,18.46,18.46,18.46,18.46,18.46,18.46,18.46,10.45,6655950,3535350,1510400,1262750
2022/7/17,1,20234050,18638400,16332800,17.39,20.11,20.11,20.11,20.11,20.11,20.11,20.11,20.11,13.04,6541100,3363850,2374950,1932950
2022/7/17,2,20896600,18573950,16086500,16,20,20,20,20,20,20,20,20,11.74,6948450,3408700,3274650,2628500
2022/7/17,3,22464600,18294550,16153050,16.43,17.57,17.57,17.57,17.57,17.57,17.57,17.57,17.57,11.74,8065200,3514100,3339750,2645600
2022/7/17,4,22918300,18140450,16249450,17.57,16.82,16.82,16.82,16.82,16.82,16.82,16.82,16.82,11.74,8285400,3515050,3389250,2652400
2022/7/17,5,23154550,18224650,16251200,12.52,17.06,17.06,17.06,17.06,17.06,17.06,17.06,17.06,11.74,8478100,3530550,3445250,2699400
2022/7/17,6,23273700,18413250,16343200,19.48,18.46,18.46,18.46,18.46,18.46,18.46,18.46,18.46,11.74,8550900,3432850,3683000,2939650
2022/7/17,7,23226400,18477100,16264600,19.49,19.16,19.16,19.16,19.16,19.16,19.16,19.16,19.16,13.04,8618850,3350300,3787050,3029950
2022/7/17,8,23239750,18583150,16275900,19.71,19.57,19.57,19.57,19.57,19.57,19.57,19.57,19.57,13.04,8727300,3322750,3833550,3076450
2022/7/17,9,23186700,18638200,16269450,19.49,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,13.04,8834650,3321100,3744850,2987750
2022/7/17,10,23220900,18510900,16205100,22.99,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,13.04,8952100,3301050,3669150,2878050
2022/7/17,11,23687400,18502550,16200000,22.99,20.24,18.79,18.79,18.79,18.79,18.79,18.79,18.79,13.04,9465000,3279600,3660650,2840300
2022/7/17,12,24365650,18269000,16019450,23.59,20.24,16.87,16.87,16.87,16.87,16.87,16.87,16.87,11.74,9935100,2918950,3286100,2468250
2022/7/17,13,25279800,18191900,16419400,23,20.24,16.57,16.57,16.57,16.57,16.57,16.57,16.57,10.45,10176300,2900750,3071150,2281000
2022/7/17,14,26015750,18060650,16704350,19.49,20.24,13.59,13.59,13.59,13.59,13.59,13.59,13.59,0.01,10400900,2909350,3163650,2343500
2022/7/17,15,26674850,17934000,17024000,14.76,20.24,5,5,5,5,5,5,5,0.01,10477900,2939350,3087250,2390000
2022/7/17,16,27556150,17995900,17369750,11.58,20.24,1.26,1.26,1.26,1.26,1.26,1.26,1.26,0.01,10699250,2970850,2793500,2343000
2022/7/17,17,28263400,17640600,17471100,16,10,1.15,1.15,0.01,0.01,0.01,0.01,0.01,0.01,10937750,3012550,2018200,1929900
2022/7/17,18,29051850,17859300,17715900,18.38,10.3,1.08,1.08,0.01,0.01,0.01,0.01,0.01,0.01,11139400,3049200,1956200,1901400
2022/7/17,19,29795550,18838800,18694200,20.49,20.24,1.08,1.08,0.01,0.01,0.01,0.01,0.01,0.01,11445150,3100950,2517150,2495550
2022/7/17,20,30515900,19325550,19189050,18.38,21.27,0.01,3,0.01,0.01,0.01,0.01,0.01,0.01,11593100,3123400,2798600,2775050
2022/7/17,21,31047750,19959550,19807450,15.97,20.5,0.01,4.65,0.01,0.01,0.01,0.01,0.01,0.01,11529800,3105100,2988950,2965400
2022/7/17,22,31509750,20301950,20109250,18.38,20.24,0.01,3,0.02,0.02,0.02,0.02,0.02,0.01,11630700,3122400,3156450,3132900
2022/7/17,23,31459050,20473050,20252300,18.38,21.7,0.01,1.59,0.02,0.02,0.02,0.02,0.02,0.01,11827350,3145650,3206700,3183150
2022/7/17,24,31417950,20671250,20437350,16.29,24.24,0.01,1.83,0.05,0.05,0.05,0.05,0.05,0.01,11822800,3154750,3235450,3208150
2022/7/17,25,31483000,20970600,20665750,10.1,20.24,0.01,5,5,5,5,5,5,0.01,11814500,3150350,3363300,3312000
2022/7/17,26,31083200,21092000,20675500,10.1,20.24,0.01,10.33,10.33,10.33,10.33,10.33,10.33,0.2,11490100,3154300,3322800,3270500
2022/7/17,27,30272650,21039600,20460850,19.49,20.24,0.01,10.33,10.33,10.33,10.33,10.33,10.33,0.01,10870550,3170050,3163300,3107000
2022/7/17,28,29490300,21132550,20280550,19.49,17.59,0.01,16.07,16.07,16.07,16.07,16.07,16.07,0.01,10549000,3174550,3090300,2991500
2022/7/17,29,28677000,21044100,20128400,19.49,17.56,0.66,16.56,16.56,16.56,16.56,16.56,16.56,0.01,10167050,3175550,2999300,2893500
2022/7/17,30,28021250,20859650,19870350,22.99,17.59,16.17,16.17,16.17,16.17,16.17,16.17,16.17,0.01,9658650,3179200,2613800,2484500
2022/7/17,31,27443950,20085300,19052200,22.99,17.77,17.77,17.77,0.02,0.02,0.02,0.02,0.02,0.02,9443300,3161000,2115300,1734500
2022/7/17,32,26541600,20323750,18843000,23.01,28.8,28.8,28.8,0.66,0.66,0.66,0.66,0.66,0.66,8981550,3156850,1951500,1368050
2022/7/17,33,25119100,20468700,18659100,24.28,5,35.76,35.76,0.05,0.05,0.05,0.05,0.05,0.05,8134500,3530150,2016750,1065100
2022/7/17,34,24212550,20973750,18354600,24.28,30.14,36.5,36.5,16.57,16.57,16.57,16.57,16.57,16.57,7884100,3567100,2315850,1176600
2022/7/17,35,23968150,21404250,18198400,23.01,31.04,37.1,37.1,17.06,17.06,17.06,17.06,17.06,17.06,8033250,3658950,2540800,1278500
2022/7/17,36,23364100,21984650,18069850,24.62,30.97,37.15,37.15,20.53,20.53,20.53,20.53,20.53,20.53,7885850,3684050,2863150,1476000
2022/7/17,37,23237650,23031700,18179250,26.79,37.16,37.16,37.16,27.81,27.81,27.81,27.81,27.81,27.81,7863300,3702500,3050350,1622500
2022/7/17,38,22618750,23363100,18128700,26.79,37.73,37.73,37.73,30,30,30,30,30,29.03,7709150,3732350,3250050,1671500
2022/7/17,39,22163250,23862150,17846750,25.85,37.16,37.16,37.16,36.35,36.35,36.35,36.35,36.35,29.03,7576850,3763550,3414450,1698500
2022/7/17,40,22041750,23730550,17772050,23.01,37.15,37.15,37.15,32.55,32.55,32.55,32.55,32.55,29.03,7466600,3773300,3488700,1634500
2022/7/17,41,21535250,22836750,17406150,23,37.15,37.15,37.15,36.35,36.35,36.35,36.35,36.35,29.03,7259700,3770400,3491700,1540500
2022/7/17,42,21453550,22306250,17287800,23,37.15,37.15,37.15,32.55,32.55,32.55,32.55,32.55,29.03,7117550,3752250,3358000,1428500
2022/7/17,43,21422700,21652850,17108900,22.62,36.64,36.64,36.64,32.55,32.55,32.55,32.55,32.55,29.03,6941100,3686800,3408850,1580000
2022/7/17,44,21617200,21155400,17028600,20.17,30.55,30.55,30.55,29.03,29.03,29.03,29.03,29.03,29.03,6874300,3672400,3062100,1566900
2022/7/17,45,21652850,20957100,17024450,21.32,29.09,29.09,29.09,29.09,29.09,29.09,29.09,29.09,18.27,6924450,3644450,3244900,1844900
2022/7/17,46,21465550,20220100,16862550,21.89,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,18.27,6657550,3602450,3209900,2003400
2022/7/17,47,20956150,19573350,16525350,20.54,20.21,20.21,20.21,20.21,20.21,20.21,20.21,20.21,18.27,6374100,3504100,2848150,1855400
2022/7/17,48,20908600,18760900,16489650,13.87,18.79,18.79,18.79,18.79,18.79,18.79,18.79,18.79,18.27,6119050,3461500,1973050,1445400
2022/7/18,1,19817950,19036200,16291850,16.23,20.49,20.49,20.49,20.49,20.49,20.49,20.49,20.49,13.04,6176450,3218300,2526000,1938500
2022/7/18,2,21042400,19053350,16185750,17.4,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,11.74,6908400,3254800,3584650,2768000
2022/7/18,3,21885750,18865100,16235400,18.94,18.46,18.17,18.17,18.17,18.17,18.17,18.17,18.17,11.74,7267850,3289900,4013050,2991400
2022/7/18,4,22546050,18665450,16303300,18.38,18.46,17.06,17.06,17.06,17.06,17.06,17.06,17.06,10.45,7746350,3287100,4060650,3005800
2022/7/18,5,23109150,18597900,16398250,19.49,18.46,16.82,16.82,16.82,16.82,16.82,16.82,16.82,10.45,8222050,3287000,4060050,3012700
2022/7/18,6,23211000,18693550,16457450,20.54,18.46,17.06,17.06,17.06,17.06,17.06,17.06,17.06,10.45,8302900,3285850,4096300,3064950
2022/7/18,7,23506250,18772700,16388000,20.54,18.46,17.59,17.59,17.59,17.59,17.59,17.59,17.59,11.74,8368650,3285100,4144550,3141950
2022/7/18,8,23726250,18790100,16434550,22.35,18.46,17.77,17.77,17.77,17.77,17.77,17.77,17.77,11.74,8649850,3284300,4110400,3072300
2022/7/18,9,23892300,18682000,16374800,20.54,18.46,17.21,17.21,17.21,17.21,17.21,17.21,17.21,11.74,8799550,3284000,4146000,3081900
2022/7/18,10,24032000,18653700,16366200,21.47,18.46,17.77,17.77,17.77,17.77,17.77,17.77,17.77,11.74,8957900,3260350,4129300,3032700
2022/7/18,11,24121400,18632850,16367600,23,18.15,17.09,17.09,17.09,17.09,17.09,17.09,17.09,11.74,9161800,3238250,4125500,3069650
2022/7/18,12,24741050,18522700,16575050,22.62,18,16.82,16.82,16.82,16.82,16.82,16.82,16.82,11.74,9448950,3216400,3805600,2972750
2022/7/18,13,25185100,18517000,16832350,22.62,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,11.74,9613450,3198900,3637150,2872000
2022/7/18,14,25770750,18660650,17107800,18.38,18.02,14.51,14.51,14.51,14.51,14.51,14.51,14.51,10.45,9787150,3183100,3598000,2816500
2022/7/18,15,26355200,18479200,17293950,13.87,5,5,10.8,10.8,10.8,10.8,10.8,10.8,0.01,9971550,3188500,3428650,2746050
2022/7/18,16,26744700,18797550,17751650,10.93,2,2,14.52,14.52,14.52,14.52,14.52,14.52,0.01,9994700,3220300,3194400,2762300
2022/7/18,17,27117700,18859600,18334450,13.22,1.9,1.9,10.8,10.8,10.8,10.8,10.8,10.8,0.72,9877900,3286650,2848100,2797000
2022/7/18,18,26835900,19370000,18664000,10.71,0.01,0.01,13.39,13.39,13.39,13.39,13.39,13.39,1,9452550,3338050,2789100,2700500
2022/7/18,19,27253350,20505300,19233500,9.39,0.01,0.01,16.39,16.39,16.39,16.39,16.39,16.39,5,9398000,3513600,3501250,2979150
2022/7/18,20,27481900,21221550,19521100,9.18,0.01,0.01,16.87,16.87,16.87,16.87,16.87,16.87,14.07,9359150,3570750,3665250,3077650
2022/7/18,21,27622650,21684100,20135950,0.02,0.01,0.01,16.57,16.57,16.57,16.57,16.57,15.74,14.07,9237850,3871100,3761350,3161250
2022/7/18,22,27905550,21800000,20388350,0.01,0.01,0.01,16.39,16.39,16.39,16.39,16.39,15.74,14.07,9279000,3890150,3588350,2996750
2022/7/18,23,27572700,22063350,20474050,0.01,0.01,0.01,16.57,16.57,16.57,16.57,16.57,16.07,15.36,8981650,3818200,3581600,2956350
2022/7/18,24,27845850,22227800,20591550,0.01,0.01,0.01,16.57,16.57,16.57,16.57,16.57,16.15,16.57,9015700,3805250,3593600,2940850
2022/7/18,25,27943450,22469300,20563950,0.01,0.01,0.01,16.87,16.87,16.87,16.87,16.87,16.21,15.36,9013950,3803000,3753450,3022350
2022/7/18,26,27700150,22834000,20600450,0.01,1.9,1.9,17.21,17.21,17.21,17.21,17.21,17.21,15.36,8876200,3805000,3954950,3133850
2022/7/18,27,27336350,22887550,20507600,0.01,4.65,4.65,17.21,17.21,17.21,17.21,17.21,17.21,15.36,8737400,3816300,3939950,3018850
2022/7/18,28,26857250,22986750,20327650,0.01,9,9,17.09,17.09,17.09,17.09,17.09,17.09,15.36,8434150,3817850,3744450,2615850
2022/7/18,29,26250350,22998050,20016750,2,17.77,17.77,17.77,17.77,17.77,17.77,17.77,17.77,15.36,8313750,3825050,3536500,2217050
2022/7/18,30,25497850,22606700,19792000,8.96,19,19,19,19,19,19,19,19,15.36,7934700,3871500,3327500,2186550
2022/7/18,31,25209950,21763700,19870750,9.57,16.82,16.82,16.82,16.82,16.82,16.82,16.82,16.82,15.36,7556000,3946500,2800600,2072000
2022/7/18,32,24543600,21995150,19540150,10.34,18.79,18.79,18.79,18.79,18.79,18.79,18.79,18.79,16.65,7350050,3945750,2961450,2164550
2022/7/18,33,24068800,21958450,19243850,18.38,20.11,20.11,20.11,20.11,20.11,20.11,20.11,20.11,20.11,7021600,3974550,2971150,2123600
2022/7/18,34,23210250,22168750,19017750,23.81,30,30,30,24.42,24.42,24.42,24.42,24.42,24.42,6966250,3975200,3029750,2128600
2022/7/18,35,23002900,22077500,18735300,23.81,35.35,35.35,35.35,23.03,23.03,23.03,23.03,23.03,23.03,7126950,4080400,2943950,1995000
2022/7/18,36,22622800,22631200,18767150,23.82,35.35,35.35,35.35,28.03,28.03,28.03,28.03,28.03,28.03,7040800,4052750,3030650,2122500
2022/7/18,37,22781900,22880000,18823850,23.82,35.35,35.35,35.35,29.03,29.03,29.03,29.03,29.03,29.03,6994200,4036650,2954500,2098000
2022/7/18,38,22276750,22981850,18635300,24.43,35.35,35.35,35.35,32.55,32.55,32.55,32.55,32.55,30,6982150,4050600,2891200,2031000
2022/7/18,39,22232600,23021300,18645250,23.82,35.35,35.35,35.35,35.01,35.01,35.01,35.01,35.01,30,6940800,4049250,3040500,2180000
2022/7/18,40,22464750,22624450,18631200,23.81,35.35,35.35,35.35,29.03,29.03,29.03,29.03,29.03,29.03,7059650,4034100,3029150,2168500
2022/7/18,41,22359050,22303250,18471900,23.81,35.35,35.35,35.35,28,28,28,28,28,28,7060050,4075000,3025200,2161500
2022/7/18,42,22532500,21655400,18313450,22.62,34,34,34,24.1,24.1,24.1,24.1,24.1,18.27,7030600,4124050,2887450,2024000
2022/7/18,43,22139800,21129200,17813850,22.62,26.9,26.9,26.9,26.9,26.9,26.9,26.9,26.9,18.27,7039500,4019450,3035100,2124000
2022/7/18,44,22308800,20677600,17665200,19.86,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,18.27,6889700,3971650,3070300,2207000
2022/7/18,45,22088600,20268700,17525250,22.38,21.98,21.98,21.98,21.98,21.98,21.98,21.98,21.98,18.27,6628150,3857100,2843100,2240500
2022/7/18,46,22061700,19705700,17518800,22.62,19.57,19.57,19.57,19.57,19.57,19.57,19.57,19.57,18.27,6378900,3860850,2607650,2261000
2022/7/18,47,21433400,19042950,17096150,22.62,19,19,19,19,19,19,19,19,13.04,6069300,3740250,2217400,1991500
2022/7/18,48,21313350,18506200,17005700,19.49,17.21,17.21,17.21,17.21,17.21,17.21,17.21,17.21,11.74,5824350,3693450,1514750,1433000
2022/7/19,1,19001550,18992000,16811150,18.38,20.11,20.11,20.11,20.11,20.11,20.11,20.11,20.11,5.95,5012650,3519350,2491100,1977500
2022/7/19,2,20232850,18782150,16657300,18.38,18.46,18.46,18.46,18.46,18.46,18.46,18.46,18.46,5.95,5694650,3583600,3573500,2882750
2022/7/19,3,21220050,18633200,16603750,19.67,18.46,17.77,17.77,17.77,17.21,17.21,17.21,17.21,1,6123900,3584400,3792750,3140000
2022/7/19,4,21827950,18687700,16789600,21.38,18.46,18.15,18.15,18.15,17.09,17.09,17.09,17.09,0.01,6459150,3592150,3968750,3353800
2022/7/19,5,22186950,18732850,16923250,21.72,18.46,18,18,18,17.09,17.09,17.09,17.09,1,6608900,3559600,4175050,3551100
2022/7/19,6,22598950,19155650,17289650,22.99,18.46,18,18,18,17.09,17.09,17.09,17.09,1,6720800,3570500,4100700,3425250
2022/7/19,7,22753050,19299150,17285700,22.99,20.24,18.15,18.15,18.15,17.21,17.21,17.21,17.21,5.95,6834900,3547100,4267250,3520300
2022/7/19,8,22823050,18938500,17238800,23,20.24,16.82,16.82,16.82,16.82,16.82,16.82,16.82,5.95,6968100,3539800,4323450,3576500
2022/7/19,9,23124200,19105900,17303250,22.99,20.24,16.87,16.87,16.87,16.87,16.87,16.87,16.87,5.95,7127550,3523250,4507450,3760500
2022/7/19,10,23394050,19167050,17441650,23,18.46,17.52,17.52,17.52,16.82,16.82,16.82,16.82,5.95,7267700,3492900,4657600,3910650
2022/7/19,11,23540400,19248350,17509900,24.05,18.46,18.15,18.15,18.15,16.82,16.82,16.82,16.82,5.95,7253750,3477950,4722250,3971500
2022/7/19,12,23832600,19346750,17774700,24.08,16.56,16.56,16.56,16.56,16.56,16.56,16.56,16.56,5.95,7312750,3640950,4742250,3991500
2022/7/19,13,23776400,20140850,17787500,22.62,17.21,17.21,17.21,17.21,17.21,17.21,17.21,17.21,5.95,7183000,3580700,4713400,3785800
2022/7/19,14,23333850,20305650,17797600,19.49,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,5.95,7152800,3626100,4421700,3530350
2022/7/19,15,22968750,20564000,17817800,18.38,18.46,21.98,21.98,21.98,19.75,19.75,19.75,19.75,5.95,6701100,3701350,3998750,3220000
2022/7/19,16,22860700,20967900,18203100,11.58,18.33,18.15,20.11,20.11,19.99,19.99,19.99,19.99,0.01,6314100,3824700,3382250,2606000
2022/7/19,17,23987450,22171000,19917350,10.1,18.15,18.15,19.16,19.16,19.16,19.16,19.16,19.16,18.27,5810100,3982650,2693700,2168500
2022/7/19,18,23905250,23750800,20605300,10.1,27.86,27.86,27.86,24.1,22.06,22.06,22.06,22.06,22.06,5470900,4061150,2508550,1742500
2022/7/19,19,24182150,25512250,21113800,8.96,27.86,27.86,35.78,32.47,32.47,32.47,32.47,32.47,32.47,5386300,4149550,3491850,1790000
2022/7/19,20,24364250,26210650,21372000,8.69,18.15,18.15,35.78,32.47,32.47,32.47,32.47,32.47,32.47,5448050,4216800,3774350,1794500
2022/7/19,21,24614250,26325250,21596550,1,11.96,11.96,35.78,30.43,30.43,30.43,30.43,30.43,30.43,5520050,4288800,3793600,1835250
2022/7/19,22,24456200,26669350,21694450,1.05,11.95,11.95,35.78,32.47,32.47,32.47,32.47,32.47,32.47,5489650,4332900,3841100,1882750
2022/7/19,23,24254300,26629500,21734150,0.02,10.3,10.3,35.78,30.43,30.43,30.43,30.43,30.43,30.43,5530300,4373550,3904950,1946750
2022/7/19,24,24168950,26607150,21787600,0.02,15,15,35.78,30,30,30,30,30,30,5573800,4374550,3954950,1996750
2022/7/19,25,24582550,25705500,21819550,0.01,6,6,35.78,19.99,19.99,19.99,19.99,19.99,19.99,5783850,4525600,3732950,1774750
2022/7/19,26,24345550,25674350,21789500,0.01,6,6,35.78,19.16,19.16,19.16,19.16,19.16,18.27,5876350,4618100,3678950,1720750
2022/7/19,27,24298500,26826250,21931550,4.65,15,15,35.78,22,22,22,22,20.06,16.55,5678800,4651550,3869800,1911750
2022/7/19,28,24145100,27035800,21911100,8,22.91,22.91,35.79,24.1,24.1,24.1,24.1,20,18.01,5590200,4633450,3863800,1905750
2022/7/19,29,24317450,26723650,21998400,9.39,27.86,27.86,35.79,19.57,19.57,19.57,19.57,19.57,16.65,5571650,4619400,3573450,1604500
2022/7/19,30,23914600,26530550,21920450,9.83,30.14,30.14,35.78,19.75,19.75,19.75,19.75,19.75,16.65,5438800,4588550,3349450,1541500
2022/7/19,31,23601250,24918150,21598250,9.75,35,35,35.78,20,20,20,20,20,16.65,5236850,4186100,2322900,1418500
2022/7/19,32,23484150,24838500,21725000,10.1,35.78,35.78,35.78,20.01,20.01,20.01,20.01,20.01,20.01,5318100,4267350,2282200,1446550
2022/7/19,33,23658750,24591800,21511600,15,35.78,35.78,35.78,26.5,22.06,22.06,22.06,22.06,22.06,5145400,4215150,2221350,1447100
2022/7/19,34,23271900,24329200,21298400,22.99,35.78,35.78,35.78,25,22.39,22.39,22.39,22.39,22.39,5099350,4169100,2189850,1422100
2022/7/19,35,23444200,23942400,21074750,22.99,30,30,30,22.29,22.29,22.29,22.29,22.29,22.29,5140350,4259600,2210250,1422500
2022/7/19,36,22916550,23720450,20719200,26.07,29.59,29.59,29.59,22.39,22.39,22.39,22.39,22.39,22.39,5137400,4256650,2188250,1403000
2022/7/19,37,22600150,23468100,20391350,26.79,25.65,25.65,25.65,22.35,22.35,22.35,22.35,22.35,22.35,5391600,4438850,2377850,1524000
2022/7/19,38,22109100,23616150,20179950,26.79,29.69,29.69,29.69,28.55,28.55,28.55,28.55,28.55,28.55,5291200,4338450,2586350,1656500
